#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000153990.7	chr1	+	58973521	58995122	58977053	58985343	M0QW98	uc287ikt.1	Stradb
ENSMUST00000027185.10	chr1	+	58973521	58995715	58977053	58994436	Q8K4T3	uc007bcy.3	Stradb
ENSMUST00000190659.1	chr1	+	59850664	59852351	59850664	59850664		uc287inb.1	Bmpr2
ENSMUST00000186246.1	chr1	+	59851476	59856195	59851476	59851476		uc287inc.1	Bmpr2
ENSMUST00000087435.6	chr1	+	59763399	59879014	59764652	59870485	O35607	uc007bdz.3	Bmpr2
ENSMUST00000189790.1	chr1	+	59979180	59980938	59979180	59979180		uc287inh.1	Fam117b
ENSMUST00000151630.1	chr1	+	59970679	59981515	59970679	59979377	M0QWW4	uc287ing.1	Fam117b
ENSMUST00000036540.11	chr1	+	59913005	59985346	59913163	59981727	Q3U3E2	uc011wlt.3	Fam117b
ENSMUST00000187195.1	chr1	+	60180811	60185898	60180811	60180811		uc287iny.1	Nbeal1
ENSMUST00000185573.1	chr1	+	60227221	60229898	60227221	60227221		uc287ioa.1	Nbeal1
ENSMUST00000160980.2	chr1	+	60222201	60235561	60222201	60235561	F7D418	uc287inz.1	Nbeal1
ENSMUST00000185984.1	chr1	+	60266138	60269356	60266138	60266138		uc287ioe.1	Nbeal1
ENSMUST00000188450.6	chr1	+	60235463	60282038	60235463	60235463		uc287iob.1	Nbeal1
ENSMUST00000190958.1	chr1	+	60283934	60286196	60283934	60283934		uc056yda.2	Nbeal1
ENSMUST00000159344.1	chr1	+	60278769	60291929	60278769	60291929	F6U6E8	uc287iog.1	Nbeal1
ENSMUST00000035569.11	chr1	+	60260305	60319694	60260305	60319694	E9PV03	uc287ioc.1	Nbeal1
ENSMUST00000162291.7	chr1	+	60260313	60331466	60260313	60280045	F7BJ98	uc287iod.1	Nbeal1
ENSMUST00000160834.7	chr1	+	60180598	60338328	60181703	60330992	E9PYP2	uc007bej.2	Nbeal1
ENSMUST00000189649.1	chr1	+	60409807	60434492	60409807	60409807		uc287ioo.1	Abi2
ENSMUST00000191493.1	chr1	+	60409780	60444778	60409780	60409780		uc287iol.1	Abi2
ENSMUST00000189082.6	chr1	+	60409794	60447304	60409802	60447304	A0A087WR90	uc287iom.1	Abi2
ENSMUST00000187400.6	chr1	+	60437206	60476920	60437206	60476915	A0A087WP64	uc287ioq.1	Abi2
ENSMUST00000186097.6	chr1	+	60437211	60477083	60437211	60476915	A0A087WNU9	uc287ior.1	Abi2
ENSMUST00000188594.6	chr1	+	60409694	60477088	60409802	60476915	A0A087WRS3	uc287iok.1	Abi2
ENSMUST00000187709.6	chr1	+	60409802	60477158	60409802	60476915	A0A087WPP8	uc287ion.1	Abi2
ENSMUST00000190158.1	chr1	+	60438941	60477304	60438941	60476915	A0A087WPE6	uc287ios.1	Abi2
ENSMUST00000185788.6	chr1	+	60437082	60477758	60437082	60476915	A0A087WNT3	uc287iop.1	Abi2
ENSMUST00000189980.6	chr1	+	60409733	60479518	60409802	60476915	Q6AXH6	uc007ber.3	Abi2
ENSMUST00000052332.14	chr1	+	60409618	60481158	60409802	60476915	P62484	uc007beq.3	Abi2
ENSMUST00000188618.6	chr1	+	60409694	60481158	60409802	60478007	Q6AXD2	uc007bep.3	Abi2
ENSMUST00000188100.1	chr1	-	63060134	63063561	63060134	63060134		uc287irb.1	Ino80d
ENSMUST00000133236.7	chr1	-	62958417	63091929	63057982	63086301	B1AT32	uc287iqw.1	Ino80d
ENSMUST00000153992.1	chr1	-	63062163	63114255	63062163	63086301	B1AT34	uc287ird.1	Ino80d
ENSMUST00000165066.7	chr1	-	63047800	63114267	63057982	63093502	E9Q9Q0	uc011wmc.1	Ino80d
ENSMUST00000172416.7	chr1	-	63047800	63114267	63057982	63086301	B1AT32	uc011wmb.1	Ino80d
ENSMUST00000137511.7	chr1	-	63062149	63114334	63062149	63086301	B1AT33	uc287irc.1	Ino80d
ENSMUST00000097718.8	chr1	-	63047800	63114667	63057982	63086301	B1AT32	uc287ira.1	Ino80d
ENSMUST00000129190.7	chr1	-	66719247	66801210	66720775	66801210	F6ULJ7	uc287ixd.1	Kansl1l
ENSMUST00000132960.1	chr1	-	66776997	66808794	66776997	66776997		uc007bip.2	Kansl1l
ENSMUST00000068168.9	chr1	-	66719362	66817546	66720775	66802139	Q5DTI6	uc007bin.3	Kansl1l
ENSMUST00000189846.1	chr1	-	66800741	66817546	66800741	66800741		uc287ixk.1	Kansl1l
ENSMUST00000113987.1	chr1	-	66735541	66817562	66735562	66802139	E9QLE2	uc007bio.3	Kansl1l
ENSMUST00000186346.1	chr1	-	66930191	66934698	66930191	66930191		uc287ixu.1	Myl1
ENSMUST00000120415.7	chr1	-	66926065	66935333	66926145	66935278	E9PWG4	uc007biu.3	Myl1
ENSMUST00000150542.1	chr1	-	66925022	66935350	66925022	66925022		uc287ixs.1	Myl1
ENSMUST00000119429.7	chr1	-	66924297	66935354	66925036	66935278	Q545G5	uc007bis.4	Myl1
ENSMUST00000186202.6	chr1	-	66924294	66935637	66925036	66926705	A0A087WRZ7	uc287ixr.1	Myl1
ENSMUST00000027151.11	chr1	-	66924294	66945143	66925036	66944905	Q545T7	uc007bit.4	Myl1
ENSMUST00000160100.1	chr1	-	66926621	66945384	66926621	66944905	E0CZ30	uc287ixt.1	Myl1
ENSMUST00000151328.2	chr1	-	66944462	66945404	66944462	66944462		uc287ixv.1	Myl1
ENSMUST00000191527.6	chr1	-	73925416	73928217	73925416	73925416		uc287jcv.1	Tns1
ENSMUST00000187691.6	chr1	-	73913910	73928513	73914529	73925702	Q9DBT6	uc287jcq.1	Tns1
ENSMUST00000185529.1	chr1	-	73925629	73930505	73925629	73925629		uc287jcx.1	Tns1
ENSMUST00000185264.6	chr1	-	73925416	73930811	73925416	73925416		uc287jcw.1	Tns1
ENSMUST00000189228.1	chr1	-	73925129	73941014	73925129	73941014	A0A087WPC7	uc287jcu.1	Tns1
ENSMUST00000191367.1	chr1	-	73953372	73963043	73953372	73953636	A0A087WSC8	uc287jcy.1	Tns1
ENSMUST00000188942.1	chr1	-	73980639	73987063	73980639	73980639		uc287jcz.1	Tns1
ENSMUST00000185702.6	chr1	-	73914092	73995372	73914529	73995372	A0A087WQ94	uc287jcr.1	Tns1
ENSMUST00000185331.6	chr1	-	73914116	73995372	73914529	73995372	A0A087WRU0	uc287jcs.1	Tns1
ENSMUST00000188436.1	chr1	-	73994792	73997695	73994792	73994792		uc287jde.1	Tns1
ENSMUST00000191264.6	chr1	-	73989721	73998468	73989721	73989721		uc007bli.2	Tns1
ENSMUST00000189571.1	chr1	-	73992099	73998468	73992099	73992099		uc287jdb.1	Tns1
ENSMUST00000190389.6	chr1	-	73992204	74001567	73992204	74001567	A0A087WR29	uc287jdc.1	Tns1
ENSMUST00000186381.6	chr1	-	73990373	74016422	73990373	73990373		uc287jda.1	Tns1
ENSMUST00000187281.6	chr1	-	73993162	74037133	73993162	74037133	A0A087WP40	uc287jdd.1	Tns1
ENSMUST00000190599.1	chr1	-	74002315	74037157	74002315	74002315		uc287jdh.1	Tns1
ENSMUST00000187584.6	chr1	-	73910231	74091351	73914529	74091205	A0A087WQM0	uc287jcp.1	Tns1
ENSMUST00000191204.6	chr1	-	73995287	74096825	73995287	74096825	A0A087WS32	uc287jdf.1	Tns1
ENSMUST00000188208.1	chr1	-	73997054	74096868	73997054	74096812	A0A087WRZ8	uc287jdg.1	Tns1
ENSMUST00000169786.7	chr1	-	73910230	74124447	73914529	74124447	E9Q0S6	uc011wmx.3	Tns1
ENSMUST00000212888.1	chr1	-	73914529	74124447	73914529	74124447	A0A1D5RM59	uc287jct.1	Tns1
ENSMUST00000191104.6	chr1	-	73910231	74124449	73914529	74124447	A0A087WQS0	uc007blg.4	Tns1
ENSMUST00000127134.1	chr1	+	74125578	74147773	74127677	74147746	Q3TYX8	uc011wmy.2	Rufy4
ENSMUST00000080167.10	chr1	+	74125540	74148223	74129046	74147746	Q3TYX8	uc007blk.3	Rufy4
ENSMUST00000129219.1	chr1	+	74285049	74286634	74285049	74285049		uc287jdq.1	Pnkd
ENSMUST00000152492.1	chr1	+	74285776	74287273	74285776	74285776		uc287jds.1	Pnkd
ENSMUST00000113805.7	chr1	+	74284929	74287454	74285070	74287284	A0A0R4J1J1	uc007bls.3	Pnkd
ENSMUST00000190398.1	chr1	+	74332662	74336261	74332662	74332662		uc056ydf.1	Pnkd
ENSMUST00000138620.1	chr1	+	74285053	74347566	74285053	74285053		uc287jdr.1	Pnkd
ENSMUST00000027370.12	chr1	+	74285044	74353684	74285070	74351931	Q69ZP3	uc007blt.2	Pnkd
ENSMUST00000087225.5	chr1	+	74332609	74353686	74332630	74351931	Q69ZP3	uc007blw.2	Pnkd
ENSMUST00000087226.10	chr1	+	74285054	74353694	74285070	74351931	Q69ZP3	uc007blu.2	Pnkd
ENSMUST00000153636.7	chr1	+	74661816	74673255	74661816	74661816		uc287jgf.1	Ttll4
ENSMUST00000129890.7	chr1	+	74661816	74681791	74672953	74681791	D3Z7H1	uc287jgg.1	Ttll4
ENSMUST00000141119.7	chr1	+	74661749	74685357	74678913	74685357	D3Z402	uc287jge.1	Ttll4
ENSMUST00000143925.7	chr1	+	74685325	74688628	74685325	74685325		uc287jgi.1	Ttll4
ENSMUST00000140591.1	chr1	+	74685955	74688650	74685955	74685955		uc287jgj.1	Ttll4
ENSMUST00000155753.1	chr1	+	74689422	74690678	74689422	74689422		uc287jgk.1	Ttll4
ENSMUST00000143790.1	chr1	+	74695733	74697841	74695733	74695733		uc287jgm.1	Ttll4
ENSMUST00000113678.1	chr1	+	74678897	74697977	74678991	74697699	D3YY08	uc287jgh.1	Ttll4
ENSMUST00000128891.7	chr1	+	74695212	74699878	74695212	74695212		uc007bmz.2	Ttll4
ENSMUST00000145132.7	chr1	+	74690072	74701832	74690072	74690072		uc287jgl.1	Ttll4
ENSMUST00000042125.14	chr1	+	74661744	74703730	74678991	74697699	Q80UG8	uc007bmy.2	Ttll4
ENSMUST00000190781.1	chr1	+	74735350	74736716	74735350	74735350		uc287jgn.1	Cyp27a1
ENSMUST00000189083.1	chr1	+	74736808	74737823	74736808	74736808		uc287jgo.1	Cyp27a1
ENSMUST00000027356.6	chr1	+	74713573	74737892	74713630	74737659	Q9DBG1	uc007bna.3	Cyp27a1
ENSMUST00000113672.8	chr1	-	74740204	74748577	74740704	74748022	Q8BGM7	uc007bnc.2	Prkag3
ENSMUST00000162093.1	chr1	-	74741466	74748867	74745338	74748850	E0CXJ7	uc287jgr.1	Prkag3
ENSMUST00000159728.1	chr1	-	74747517	74748904	74748700	74748850	E0CX18	uc287jgs.1	Prkag3
ENSMUST00000160732.7	chr1	-	74738921	74748955	74740704	74748850	Q8BGM7	uc007bnb.2	Prkag3
ENSMUST00000188073.6	chr1	-	74738921	74748955	74740704	74748850	Q8BGM7	uc287jgp.1	Prkag3
ENSMUST00000081636.12	chr1	-	74740204	74749221	74740704	74748850	Q8BGM7	uc287jgq.1	Prkag3
ENSMUST00000189544.1	chr1	+	74782438	74784602	74782438	74782438		uc287jgv.1	Wnt6
ENSMUST00000006716.7	chr1	+	74771891	74785322	74772145	74784600	P22727	uc007bne.2	Wnt6
ENSMUST00000187238.1	chr1	+	74793362	74803495	74793362	74803148	A0A087WP71	uc287jgw.1	Wnt10a
ENSMUST00000006718.14	chr1	+	74791515	74804179	74792170	74803620	P70701	uc007bnf.4	Wnt10a
ENSMUST00000188037.1	chr1	-	75137091	75137806	75137091	75137091		uc287jhk.1	Cnppd1
ENSMUST00000187888.1	chr1	-	75136784	75137861	75136784	75136784		uc287jhj.1	Cnppd1
ENSMUST00000189043.1	chr1	-	75135770	75138876	75135770	75135770		uc287jhi.1	Cnppd1
ENSMUST00000190679.6	chr1	-	75135767	75141691	75136398	75141484	Q8K158	uc007bnp.2	Cnppd1
ENSMUST00000189403.6	chr1	-	75139346	75141803	75139346	75141484	A0A087WSI6	uc287jhl.1	Cnppd1
ENSMUST00000168720.7	chr1	-	75134553	75142638	75136398	75141484	Q8K158	uc007bnr.2	Cnppd1
ENSMUST00000041213.11	chr1	-	75135770	75142697	75136398	75141484	Q8K158	uc007bns.2	Cnppd1
ENSMUST00000189809.1	chr1	-	75139596	75142711	75139596	75141484	A0A087WQM7	uc287jhm.1	Cnppd1
ENSMUST00000151887.8	chr1	+	75192150	75195084	75192150	75192150		uc287jik.1	Ankzf1
ENSMUST00000134378.8	chr1	+	75192159	75195534	75192159	75192159		uc287jil.1	Ankzf1
ENSMUST00000127625.2	chr1	+	75192191	75195534	75192451	75195305	J3QPB4	uc287jim.1	Ankzf1
ENSMUST00000127860.1	chr1	+	75195692	75196656	75195692	75195692		uc287jin.1	Ankzf1
ENSMUST00000131788.8	chr1	+	75192159	75199387	75192159	75192159		uc033fjp.2	Ankzf1
ENSMUST00000134233.8	chr1	+	75192159	75199387	75192159	75192159		uc029qpg.4	Ankzf1
ENSMUST00000145459.8	chr1	+	75192159	75199387	75192451	75195890	J3KMQ5	uc029qpf.4	Ankzf1
ENSMUST00000152233.8	chr1	+	75192159	75199387	75192451	75199187	J3QM81	uc029qpe.3	Ankzf1
ENSMUST00000167794.1	chr1	-	80267241	80276566	80267241	80267241		uc287jqm.1	Cul3
ENSMUST00000168372.1	chr1	-	80266946	80277441	80267155	80277441	F6UY44	uc287jql.1	Cul3
ENSMUST00000167293.1	chr1	-	80288830	80340279	80321906	80340279	F6ZZK0	uc287jqp.1	Cul3
ENSMUST00000170897.7	chr1	-	80287049	80340307	80304161	80340307	F6R0N8	uc287jqo.1	Cul3
ENSMUST00000164108.7	chr1	-	80266822	80340311	80267155	80340311	E9Q4T8	uc287jqk.1	Cul3
ENSMUST00000163119.7	chr1	-	80264922	80340480	80267155	80340311	Q9JLV5	uc007brc.3	Cul3
ENSMUST00000135271.1	chr1	-	82538526	82586792	82538526	82538526		uc287jrw.1	Col4a4
ENSMUST00000087050.6	chr1	-	82448422	82586849	82453130	82571415	Q9QZR9	uc033fjy.3	Col4a4
ENSMUST00000141994.1	chr1	+	82586920	82642853	82586920	82586920		uc287jrx.1	Col4a3
ENSMUST00000125563.7	chr1	+	82715303	82718884	82715303	82716332	M0QWQ2	uc287jrz.1	Col4a3
ENSMUST00000152664.1	chr1	+	82715303	82718982	82715303	82718949	F6RIS8	uc287jsa.1	Col4a3
ENSMUST00000113457.8	chr1	+	82586975	82722059	82587344	82718884	Q9QZS0	uc007brv.2	Col4a3
ENSMUST00000159114.1	chr1	-	84992689	85246397	84992689	84992689		uc287jvp.1	C130026I21Rik
ENSMUST00000161685.7	chr1	-	85241285	85254548	85241880	85254548	F7D3Q7	uc029qqi.2	C130026I21Rik
ENSMUST00000162421.1	chr1	-	85112417	85262070	85112444	85261914	E0CXL1	uc287jwc.1	C130026I21Rik
ENSMUST00000159582.7	chr1	-	85245639	85270143	85245639	85270064	E0CXN9	uc287jwl.1	C130026I21Rik
ENSMUST00000161267.7	chr1	-	85112266	85270178	85112444	85270064	E0CY74	uc287jwb.1	C130026I21Rik
ENSMUST00000093506.11	chr1	-	85246343	85270543	85246936	85270064	Q8C898	uc007btt.2	C130026I21Rik
ENSMUST00000064341.8	chr1	-	85246669	85270566	85246936	85270064	Q3KNJ6	uc007btu.2	C130026I21Rik
ENSMUST00000188682.1	chr1	-	86350495	86351211	86350495	86350495		uc287jzz.1	Ncl
ENSMUST00000186050.1	chr1	-	86350563	86352063	86350563	86350563		uc287kaa.1	Ncl
ENSMUST00000189504.1	chr1	-	86351100	86352306	86351100	86351100		uc011woi.2	Ncl
ENSMUST00000185785.1	chr1	-	86357311	86358969	86357311	86358193	A0A087WRM5	uc287kad.1	Ncl
ENSMUST00000185676.6	chr1	-	86350494	86359364	86350494	86350494		uc287jzy.1	Ncl
ENSMUST00000027438.7	chr1	-	86344718	86359400	86350619	86359223	P09405	uc007bvl.2	Ncl
ENSMUST00000140092.7	chr1	+	88134881	88216357	88139271	88216357	D3YZE6	uc287kfl.1	Ugt1a6a
ENSMUST00000124852.1	chr1	+	88134812	88217403	88134812	88134812		uc287kfk.1	Ugt1a6a
ENSMUST00000113134.7	chr1	+	88134808	88218997	88138473	88218424	Q64435	uc007byf.2	Ugt1a6a
ENSMUST00000014263.5	chr1	+	88138377	88218997	88138473	88218424	Q64435	uc007byg.2	Ugt1a6a
ENSMUST00000113135.5	chr1	+	88103251	88220002	88138473	88218424	Q64435	uc287kfg.1	Ugt1a7c
ENSMUST00000123745.1	chr1	+	89070452	89112860	89070452	89070452		uc287kgr.1	Sh3bp4
ENSMUST00000066279.10	chr1	+	89070414	89155068	89137685	89153351	Q921I6	uc007byv.2	Sh3bp4
ENSMUST00000125149.1	chr1	+	90927678	90928432	90927953	90928432	D3Z049	uc287kip.1	Mlph
ENSMUST00000136220.1	chr1	+	90939168	90940239	90939168	90939168		uc287kiq.1	Mlph
ENSMUST00000027528.6	chr1	+	90915084	90951142	90921868	90948609	A0A0R4J075	uc007bzm.3	Mlph
ENSMUST00000135819.1	chr1	-	90958853	90967617	90958853	90958853		uc287kis.1	Rab17
ENSMUST00000131428.7	chr1	-	90958134	90967667	90958883	90964300	Q0PD39	uc007bzn.3	Rab17
ENSMUST00000128226.7	chr1	-	90958730	90969548	90958730	90958730		uc287kir.1	Rab17
ENSMUST00000130042.1	chr1	-	90960000	90969644	90960000	90964300	D3YVQ6	uc287kit.1	Rab17
ENSMUST00000027529.11	chr1	-	90958132	90969661	90958883	90964300	Q0PD39	uc007bzo.3	Rab17
ENSMUST00000132188.7	chr1	-	91411482	91413208	91411482	91411482		uc287kkl.1	Hes6
ENSMUST00000155752.1	chr1	-	91412286	91413208	91412286	91412286		uc287kkm.1	Hes6
ENSMUST00000086851.1	chr1	-	91411482	91413222	91412057	91413137	Q9JHE6	uc007cau.1	Hes6
ENSMUST00000126136.7	chr1	-	91411482	91413222	91411482	91411482		uc007cat.3	Hes6
ENSMUST00000150520.1	chr1	-	91412347	91414038	91412347	91412347		uc287kkn.1	Hes6
ENSMUST00000185298.1	chr1	-	91447721	91449865	91447721	91447721		uc287kko.1	Per2
ENSMUST00000069620.9	chr1	-	91415981	91459324	91417870	91450825	A0A0R4J0U3	uc007cav.2	Per2
ENSMUST00000188188.1	chr1	-	92714233	92717202	92714233	92714233		uc287kmr.1	Gm29483
ENSMUST00000191373.1	chr1	+	92831968	92835677	92831968	92831968		uc287kmu.1	Gpc1
ENSMUST00000190586.1	chr1	+	92853197	92855968	92853197	92853197		uc287kmw.1	Gpc1
ENSMUST00000190677.1	chr1	+	92856561	92857522	92856561	92856561		uc287kmx.1	Gpc1
ENSMUST00000190215.1	chr1	+	92856767	92857595	92856767	92856767		uc287kmy.1	Gpc1
ENSMUST00000045970.7	chr1	+	92831644	92860779	92831931	92858564	Q9QZF2	uc007cbs.2	Gpc1
ENSMUST00000154008.7	chr1	-	93622358	93625361	93622358	93622358		uc287kpt.1	Stk25
ENSMUST00000125778.1	chr1	-	93623395	93625788	93623395	93623395		uc287kpu.1	Stk25
ENSMUST00000133769.7	chr1	-	93625849	93635479	93625849	93635327	D3Z359	uc287kpv.1	Stk25
ENSMUST00000151068.7	chr1	-	93621901	93635629	93621901	93621901		uc287kps.1	Stk25
ENSMUST00000027498.13	chr1	-	93619750	93635722	93622486	93635327	Q9Z2W1	uc007ced.2	Stk25
ENSMUST00000186287.2	chr1	-	93627653	93658659	93627653	93635327	A0A087WQY6	uc287kpw.1	Stk25
ENSMUST00000187445.1	chr1	-	93705390	93714982	93707405	93714982	A0A087WQL4	uc287kqc.1	Thap4
ENSMUST00000189728.6	chr1	-	93705386	93731926	93705535	93731860	A0A0J9YU08	uc057avd.2	Thap4
ENSMUST00000189472.1	chr1	-	93714779	93749954	93714831	93749954	A0A087WPE8	uc287kqd.1	Thap4
ENSMUST00000189173.1	chr1	-	93724648	93754650	93724648	93724648		uc287kqe.1	Thap4
ENSMUST00000190116.6	chr1	-	93701934	93754780	93705535	93754533	Q6P3Z3	uc007cef.2	Thap4
ENSMUST00000112905.3	chr1	-	93705389	93754864	93725301	93754533	Q6P3Z3	uc007ceg.2	Thap4
ENSMUST00000160210.1	chr1	-	97822723	97825985	97822723	97822723		uc287ksx.1	Pam
ENSMUST00000159585.7	chr1	-	97821980	97834647	97821980	97821980		uc287ksw.1	Pam
ENSMUST00000162681.1	chr1	-	97821720	97840389	97821809	97840389	F7D4K4	uc287ksv.1	Pam
ENSMUST00000159131.1	chr1	-	97837531	97840391	97837531	97837531		uc287ksz.1	Pam
ENSMUST00000159041.7	chr1	-	97795113	97840811	97795371	97840811	F6TGI4	uc287ksu.1	Pam
ENSMUST00000162803.1	chr1	-	97825658	97840881	97825658	97825658		uc287ksy.1	Pam
ENSMUST00000161071.1	chr1	-	97852924	97864464	97852924	97852924		uc287kta.1	Pam
ENSMUST00000159841.1	chr1	-	97854633	97894396	97854685	97894396	F6T0D3	uc287ktb.1	Pam
ENSMUST00000159428.7	chr1	-	97933470	97977068	97933470	97933470		uc287ktd.1	Pam
ENSMUST00000162426.1	chr1	-	97957395	97977244	97957395	97957395		uc287ktg.1	Pam
ENSMUST00000161567.7	chr1	-	97821099	97977255	97821809	97976957	E9Q704	uc007cfq.2	Pam
ENSMUST00000186731.1	chr1	-	98053989	98057883	98053989	98053989		uc287ktl.1	Pam
ENSMUST00000058762.14	chr1	-	97821093	98095621	97821809	97976957	P97467	uc007cfp.2	Pam
ENSMUST00000097625.9	chr1	-	97821094	98095632	97821809	97976957	F8VQA4	uc007cfo.2	Pam
ENSMUST00000163007.1	chr1	-	98057972	98095646	98057972	98057972		uc287ktm.1	Pam
ENSMUST00000191425.6	chr1	+	107361197	107374182	107369395	107374182	A0A087WST6	uc287kya.1	Serpinb11
ENSMUST00000027566.2	chr1	+	107361928	107380475	107369395	107380007	Q9CQV3	uc007chl.2	Serpinb11
ENSMUST00000190652.1	chr1	+	118627944	118637766	118627944	118627944		uc007cik.2	Tfcp2l1
ENSMUST00000027629.9	chr1	+	118627945	118685168	118628040	118677434	Q3UNW5	uc007cil.2	Tfcp2l1
ENSMUST00000159678.2	chr1	-	118868041	118982588	118868041	118868041		uc287ldk.1	Gli2
ENSMUST00000159839.7	chr1	-	118848459	119053339	118855621	119002175	A5A9W5	uc287ldd.1	Gli2
ENSMUST00000160991.7	chr1	-	118848459	119053339	118868167	119002175	A5AA26	uc287lde.1	Gli2
ENSMUST00000161056.7	chr1	-	118848459	119053339	118866720	119002175	A5AA25	uc287ldf.1	Gli2
ENSMUST00000161301.7	chr1	-	118848459	119053339	118848459	119002175	A5AA27	uc287ldg.1	Gli2
ENSMUST00000162552.7	chr1	-	118848459	119053339	118855621	119002175	A5A9W5	uc287ldh.1	Gli2
ENSMUST00000161451.7	chr1	-	118848461	119053339	118848461	119002175	A0A1B0GXK7	uc287ldi.1	Gli2
ENSMUST00000162607.1	chr1	-	118848461	119053339	118848461	119053329	F6UUE3	uc287ldj.1	Gli2
ENSMUST00000062483.14	chr1	-	118834131	119053619	118835784	119002175	Q0VGT2	uc007cim.2	Gli2
ENSMUST00000038765.5	chr1	-	119415464	119422248	119417321	119421086	Q04999	uc007cir.1	Inhbb
ENSMUST00000142945.2	chr1	-	119472144	119478079	119472319	119478079	F6QC68	uc287ldq.1	Ralb
ENSMUST00000004565.14	chr1	-	119470304	119504794	119471705	119483607	Q9JIW9	uc007cis.3	Ralb
ENSMUST00000156213.1	chr1	-	119481132	119504794	119481132	119481132		uc287ldr.1	Ralb
ENSMUST00000166624.1	chr1	-	119658043	119687637	119682521	119687637	F6ZHZ9	uc287lec.1	Ptpn4
ENSMUST00000168808.1	chr1	-	119706023	119715993	119706023	119706023		uc287lef.1	Ptpn4
ENSMUST00000164269.1	chr1	-	119692823	119741436	119721996	119741436	F6ZWR8	uc287lee.1	Ptpn4
ENSMUST00000163179.7	chr1	-	119726054	119783502	119773099	119783502	F7CWQ9	uc287leg.1	Ptpn4
ENSMUST00000168429.7	chr1	-	119743404	119802422	119743404	119802422	F6PWT7	uc287leh.1	Ptpn4
ENSMUST00000164086.7	chr1	-	119772997	119802442	119772997	119802442	F6U7Q0	uc287lek.1	Ptpn4
ENSMUST00000163621.1	chr1	-	119773057	119836999	119773106	119802460	E9QA59	uc287lel.1	Ptpn4
ENSMUST00000166422.7	chr1	-	119765128	119837071	119765898	119802460	E9Q210	uc287lei.1	Ptpn4
ENSMUST00000168303.7	chr1	-	119765468	119837071	119765468	119802460	E9PUU9	uc287lej.1	Ptpn4
ENSMUST00000163435.7	chr1	-	119689800	119837347	119690031	119802460	E9Q0S8	uc287led.1	Ptpn4
ENSMUST00000064091.11	chr1	-	119652466	119837613	119659830	119802460	Q9WU22	uc007ciz.3	Ptpn4
ENSMUST00000159528.1	chr1	-	121305892	121307318	121305892	121305892		uc287lfy.1	Insig2
ENSMUST00000159192.1	chr1	-	121306879	121312414	121306879	121306879		uc287lga.1	Insig2
ENSMUST00000162019.1	chr1	-	121311844	121319728	121311844	121311844		uc287lgd.1	Insig2
ENSMUST00000162790.1	chr1	-	121307236	121323191	121307236	121319840	E0CXF1	uc287lgc.1	Insig2
ENSMUST00000159085.7	chr1	-	121305554	121327678	121305905	121319840	Q91WG1	uc007cjo.2	Insig2
ENSMUST00000159125.1	chr1	-	121319663	121327682	121319663	121319840	E0CZ00	uc287lge.1	Insig2
ENSMUST00000161818.1	chr1	-	121319733	121327688	121319733	121319840	E0CYQ1	uc287lgf.1	Insig2
ENSMUST00000186915.1	chr1	-	121305694	121327719	121305905	121312245	A0A087WQP7	uc033fla.2	Insig2
ENSMUST00000160968.7	chr1	-	121305537	121327746	121305905	121319840	Q91WG1	uc287lfx.1	Insig2
ENSMUST00000162582.1	chr1	-	121306936	121327765	121306936	121319840	E0CXS5	uc287lgb.1	Insig2
ENSMUST00000160688.1	chr1	-	121305923	121327793	121305923	121319840	E0CZ15	uc287lfz.1	Insig2
ENSMUST00000003818.13	chr1	-	121304352	121328024	121305905	121319840	Q91WG1	uc007cjp.2	Insig2
ENSMUST00000161068.1	chr1	-	121319760	121332550	121319760	121319840	E0CXL0	uc287lgg.1	Insig2
ENSMUST00000071064.12	chr1	-	121305521	121332589	121305905	121319840	Q91WG1	uc007cjq.3	Insig2
ENSMUST00000189427.6	chr1	+	127205014	127388212	127205014	127205014		uc287lje.1	Mgat5
ENSMUST00000190921.1	chr1	+	127205027	127398792	127205027	127205027		uc287ljf.1	Mgat5
ENSMUST00000171405.1	chr1	+	127306761	127483704	127306775	127482725	Q8R4G6	uc287ljj.1	Mgat5
ENSMUST00000038361.10	chr1	+	127205017	127488336	127306775	127482725	Q8R4G6	uc007ckt.4	Mgat5
ENSMUST00000038006.7	chr1	+	127729412	127767978	127729485	127766345	Q8R519	uc007ckv.2	Acmsd
ENSMUST00000186537.1	chr1	+	127756756	127767978	127756756	127756756		uc287ljs.1	Acmsd
ENSMUST00000186865.6	chr1	+	127868788	127882448	127868788	127868788		uc287ljz.1	Rab3gap1
ENSMUST00000142662.1	chr1	+	127868801	127904033	127868801	127868801		uc287lka.1	Rab3gap1
ENSMUST00000150945.1	chr1	+	127900912	127905934	127900912	127900912		uc287lkc.1	Rab3gap1
ENSMUST00000189259.1	chr1	+	127923072	127926267	127923072	127923072		uc287lkd.1	Rab3gap1
ENSMUST00000212506.1	chr1	+	127868811	127942610	127868811	127942610	A0A1D5RLG3	uc287lkb.1	Rab3gap1
ENSMUST00000131884.1	chr1	+	127938204	127942911	127938204	127938204		uc287lke.1	Rab3gap1
