#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000190445.1	chr1	+	75241408	75244927	75241408	75244490	A0A087WP03	uc287jkd.1	Dnajb2
ENSMUST00000185403.6	chr1	+	75236512	75245055	75236883	75239211	A0A087WPZ9	uc287jjy.1	Dnajb2
ENSMUST00000188931.6	chr1	+	75236405	75245688	75236883	75243813	Q9QYI5	uc007bon.3	Dnajb2
ENSMUST00000188290.6	chr1	+	75236486	75245690	75236883	75244804	Q9QYI5	uc007boo.3	Dnajb2
ENSMUST00000187058.6	chr1	+	75236555	75245690	75236883	75244804	Q9QYI5	uc007bop.3	Dnajb2
ENSMUST00000188346.6	chr1	+	75236468	75245692	75236883	75244804	Q9QYI5	uc007bom.3	Dnajb2
ENSMUST00000187214.1	chr1	+	75382125	75383382	75382125	75382125		uc287jlc.1	Speg
ENSMUST00000146705.1	chr1	+	75383555	75384975	75383555	75383555		uc287jle.1	Speg
ENSMUST00000125306.1	chr1	+	75382137	75387895	75382141	75384881	D6RI69	uc287jld.1	Speg
ENSMUST00000125118.1	chr1	+	75384699	75387948	75384699	75384699		uc287jlf.1	Speg
ENSMUST00000148515.7	chr1	+	75382113	75388345	75382141	75388345	D3Z7T0	uc287jlb.1	Speg
ENSMUST00000132222.1	chr1	+	75385511	75389104	75385511	75385511		uc287jlh.1	Speg
ENSMUST00000132228.1	chr1	+	75384827	75391923	75384827	75391039	F6RU40	uc287jlg.1	Speg
ENSMUST00000113589.7	chr1	+	75400084	75403990	75401161	75403784	A0A0R4J1J0	uc011wnq.2	Speg
ENSMUST00000122266.2	chr1	+	75401009	75404207	75401161	75403784	A0A0R4J1J0	uc287jlm.1	Speg
ENSMUST00000113588.7	chr1	+	75400520	75404370	75401161	75403784	A0A0R4J1J0	uc287jlk.1	Speg
ENSMUST00000113587.7	chr1	+	75400634	75404562	75401161	75403784	A0A0R4J1J0	uc287jll.1	Speg
ENSMUST00000113590.7	chr1	+	75382113	75404563	75382141	75403784	Q62407	uc007bpa.2	Speg
ENSMUST00000143679.1	chr1	+	75423509	75427623	75423509	75423509		uc287jln.1	Speg
ENSMUST00000137868.7	chr1	+	75385609	75432304	75385609	75431451	A0A087WSE3	uc287jli.1	Speg
ENSMUST00000087122.11	chr1	+	75375296	75432320	75375439	75431451	E9QQ25	uc007boz.3	Speg
ENSMUST00000187346.1	chr1	-	77373612	77377607	77374766	77377607	A0A087WRH4	uc287jnu.1	Epha4
ENSMUST00000184495.1	chr1	-	77496652	77496768	77496652	77496652		uc033fjr.1	Mir6352
ENSMUST00000188952.6	chr1	-	77367188	77515079	77373732	77515031	Q03137	uc287jns.1	Epha4
ENSMUST00000190149.6	chr1	-	77373630	77515079	77507185	77515031	A0A087WQZ6	uc287jnv.1	Epha4
ENSMUST00000186930.1	chr1	-	77401222	77515083	77401222	77515031	A0A087WQW6	uc287jnx.1	Epha4
ENSMUST00000189934.1	chr1	-	77396796	77515085	77396796	77396796		uc287jnw.1	Epha4
ENSMUST00000027451.12	chr1	-	77367184	77515088	77373732	77515031	Q03137	uc007bpz.1	Epha4
ENSMUST00000188797.6	chr1	-	77373138	77515088	77373732	77515031	Q03137	uc287jnt.1	Epha4
ENSMUST00000189931.6	chr1	-	78471185	78488795	78471185	78471185		uc287joj.1	Farsb
ENSMUST00000191021.1	chr1	-	78477870	78488837	78477870	78477870		uc287jol.1	Farsb
ENSMUST00000190441.1	chr1	-	78472569	78488842	78472569	78488842	A0A087WS80	uc287jok.1	Farsb
ENSMUST00000170217.7	chr1	-	78417974	78488859	78425193	78488842	Q9WUA2	uc007bqf.3	Farsb
ENSMUST00000188247.6	chr1	-	78462995	78488859	78462995	78478234	A0A087WPV4	uc287joh.1	Farsb
ENSMUST00000189529.6	chr1	-	78425084	78488862	78478241	78488842	A0A087WQ15	uc287jof.1	Farsb
ENSMUST00000068333.13	chr1	-	78425067	78488897	78425193	78488842	Q9WUA2	uc007bqg.3	Farsb
ENSMUST00000151622.1	chr1	+	78658439	78667584	78664386	78666729	E9Q9S3	uc011wnv.2	Utp14b
ENSMUST00000053760.11	chr1	+	78658037	78671512	78664386	78666729	E9Q9S3	uc007bqn.3	Utp14b
ENSMUST00000189234.1	chr1	+	86064640	86067662	86064640	86064640		uc287jza.1	Psmd1
ENSMUST00000147807.7	chr1	+	86064386	86070776	86064386	86064386		uc287jyx.1	Psmd1
ENSMUST00000143200.7	chr1	+	86064386	86071660	86064386	86064386		uc287jyy.1	Psmd1
ENSMUST00000133480.7	chr1	+	86064691	86072284	86064691	86064691		uc287jzb.1	Psmd1
ENSMUST00000127104.1	chr1	+	86064870	86075819	86064870	86064870		uc287jzc.1	Psmd1
ENSMUST00000139715.7	chr1	+	86064618	86132749	86064789	86075811	D6RGR5	uc287jyz.1	Psmd1
ENSMUST00000149946.1	chr1	+	86127866	86132767	86127866	86127866		uc287jzh.1	Psmd1
ENSMUST00000152184.1	chr1	+	86110816	86132800	86110816	86110816		uc287jzf.1	Psmd1
ENSMUST00000027432.8	chr1	+	86064618	86139151	86064789	86137109	Q3TXS7	uc007buy.2	Psmd1
ENSMUST00000188699.6	chr1	+	86526736	86529527	86526905	86529527	A0A087WQN2	uc287kan.1	Ptma
ENSMUST00000186932.1	chr1	+	86526740	86529745	86526740	86526740		uc287kao.1	Ptma
ENSMUST00000188533.1	chr1	+	86526806	86530209	86526905	86530012	A0A087WPN6	uc287kap.1	Ptma
ENSMUST00000186255.6	chr1	+	86526735	86530371	86526905	86529790	A0A087WP98	uc287kam.1	Ptma
ENSMUST00000045897.14	chr1	+	86526725	86530712	86526905	86530012	Q0VGU2	uc007bvp.2	Ptma
ENSMUST00000188121.6	chr1	+	86703807	86748331	86703807	86703807		uc287kbc.1	Dis3l2
ENSMUST00000186682.1	chr1	+	86857370	86858105	86857370	86857370		uc287kbk.1	Dis3l2
ENSMUST00000189044.6	chr1	+	86703827	86882439	86703827	86703827		uc287kbd.1	Dis3l2
ENSMUST00000190618.6	chr1	+	86703827	87049195	86744776	86812517	A0A087WP08	uc287kbe.1	Dis3l2
ENSMUST00000065694.7	chr1	+	86703842	87050092	86744776	87049745	Q8CI75	uc007bvv.3	Dis3l2
ENSMUST00000168237.7	chr1	+	86703818	87050095	86744776	87049745	Q8CI75	uc007bvw.3	Dis3l2
ENSMUST00000070048.3	chr1	+	90675160	90679793	90675160	90675160		uc287kif.1	Gm9991
ENSMUST00000145843.2	chr1	+	91299931	91302869	91300537	91302869	D3Z3I6	uc287kjv.1	Scly
ENSMUST00000123651.7	chr1	+	91298359	91303511	91298359	91298359		uc287kjo.1	Scly
ENSMUST00000142802.1	chr1	+	91298426	91305436	91298426	91298426		uc287kju.1	Scly
ENSMUST00000124832.7	chr1	+	91298403	91308709	91298403	91308709	F7BB44	uc287kjs.1	Scly
ENSMUST00000142488.7	chr1	+	91298367	91308743	91298395	91308743	D3Z7G6	uc287kjp.1	Scly
ENSMUST00000147523.7	chr1	+	91298406	91308815	91298406	91308815	F6ZFP8	uc287kjt.1	Scly
ENSMUST00000154045.7	chr1	+	91298368	91309851	91298395	91302792	M0QWF1	uc287kjq.1	Scly
ENSMUST00000137074.2	chr1	+	91302796	91309872	91302796	91309872	F7D651	uc287kjw.1	Scly
ENSMUST00000153621.7	chr1	+	91298369	91311330	91298369	91298369		uc287kjr.1	Scly
ENSMUST00000027532.12	chr1	+	91298337	91321075	91298395	91320230	A0A0R4J069	uc007caf.2	Scly
ENSMUST00000086861.11	chr1	+	91366429	91374217	91366480	91372476	Q6PGN1	uc007caj.1	Erfe
ENSMUST00000148355.1	chr1	-	93310084	93311344	93310084	93310084		uc287kop.1	Pask
ENSMUST00000133886.1	chr1	-	93309837	93313148	93309837	93309837		uc287koo.1	Pask
ENSMUST00000128655.7	chr1	-	93308769	93317413	93308769	93308769		uc007cdr.2	Pask
ENSMUST00000027493.3	chr1	-	93308777	93342789	93310091	93337531	Q8CEE6	uc007cdt.3	Pask
ENSMUST00000139028.1	chr1	-	93317827	93343465	93317827	93317827		uc007cdu.2	Pask
ENSMUST00000128253.1	chr1	-	93337448	93343482	93337448	93337531	D3YUI8	uc287koq.1	Pask
ENSMUST00000127141.1	chr1	+	93343706	93352580	93343706	93351394	F6TGJ2	uc287kos.1	Ppp1r7
ENSMUST00000185498.6	chr1	+	93343654	93352649	93343659	93352649	A0A087WRA7	uc287kor.1	Ppp1r7
ENSMUST00000027494.10	chr1	+	93342853	93373489	93343659	93365066	Q3UM45	uc007cdv.2	Ppp1r7
ENSMUST00000112893.1	chr1	-	93792723	93799001	93792832	93798535	D3Z3R3	uc287kqp.1	Dtymk
ENSMUST00000144106.1	chr1	-	93798379	93799361	93798379	93798379		uc007cel.2	Dtymk
ENSMUST00000112890.2	chr1	-	93800064	93801906	93800797	93801827	Q6GRA7	uc007cem.3	Dtymk
ENSMUST00000027503.13	chr1	-	93792575	93801934	93792832	93801827	P97930	uc007cek.2	Dtymk
ENSMUST00000189556.1	chr1	-	95618550	95667535	95627502	95667261	A0A087WRA0	uc007cfa.2	St8sia4
ENSMUST00000186853.1	chr1	-	95663953	95667565	95663953	95663953		uc287kro.1	St8sia4
ENSMUST00000187936.1	chr1	-	95658313	95667568	95658313	95658313		uc287krn.1	St8sia4
ENSMUST00000043336.10	chr1	-	95587681	95667571	95591681	95667261	Q64692	uc011wpu.2	St8sia4
ENSMUST00000202118.1	chr1	+	96872232	96877901	96872232	96872232		uc287ksa.1	Panct2
ENSMUST00000181489.2	chr1	+	96872220	96881234	96872220	96872220		uc287krz.1	Panct2
ENSMUST00000188631.4	chr1	+	96871125	96907796	96871125	96871125		uc287kry.1	Panct2
ENSMUST00000054664.7	chr1	+	97024680	97025928	97024680	97024680		uc287kse.1	Gm6430
ENSMUST00000153115.7	chr1	-	97643902	97661676	97645714	97646338	Q8VEB3	uc007cfg.3	D1Ertd622e
ENSMUST00000142234.1	chr1	-	97645934	97661676	97645934	97646338	M0QWF6	uc287ksj.1	D1Ertd622e
ENSMUST00000053033.13	chr1	-	97606317	97662074	97645714	97646338	Q8VEB3	uc007cfh.3	D1Ertd622e
ENSMUST00000149927.1	chr1	-	97643902	97662074	97645714	97646338	Q8VEB3	uc011wpw.2	D1Ertd622e
ENSMUST00000160287.1	chr1	+	98457767	98459162	98457767	98457767		uc287kts.1	Gm3555
ENSMUST00000187812.1	chr1	+	105780749	105814403	105780749	105780749		uc287kwq.1	Tnfrsf11a
ENSMUST00000187658.1	chr1	+	105819869	105825401	105819869	105819869		uc287kwr.1	Tnfrsf11a
ENSMUST00000027559.7	chr1	+	105780717	105847981	105780751	105844866	O35305	uc007cgp.2	Tnfrsf11a
ENSMUST00000189999.1	chr1	-	106710338	106713179	106712280	106712880	Q6NTH7	uc011wqb.4	Bcl2
ENSMUST00000112751.1	chr1	-	106538177	106714274	106543263	106712880	P10417	uc007cgw.4	Bcl2
ENSMUST00000188512.6	chr1	-	118300888	118309986	118300888	118300888		uc287lbl.1	Tsn
ENSMUST00000186608.6	chr1	-	118299649	118310237	118299649	118299649		uc287lbk.1	Tsn
ENSMUST00000188882.1	chr1	-	118308706	118311236	118308706	118308706		uc287lbn.1	Tsn
ENSMUST00000027623.8	chr1	-	118294777	118311416	118300803	118311066	Q62348	uc007cib.3	Tsn
ENSMUST00000189768.6	chr1	-	118304690	118311462	118304690	118304690		uc287lbm.1	Tsn
ENSMUST00000186163.1	chr1	-	118310680	118311739	118310680	118310680		uc287lbo.1	Tsn
ENSMUST00000056089.7	chr1	-	120067376	120074074	120067709	120073732	Q9JJV3	uc007cjd.2	Tmem37
ENSMUST00000112648.7	chr1	-	120113336	120120138	120113459	120119949	D3Z563	uc287lex.1	Dbi
ENSMUST00000128408.7	chr1	-	120113368	120120170	120113368	120113368		uc287ley.1	Dbi
ENSMUST00000151708.2	chr1	-	120113399	120120937	120113459	120120914	Q4VWZ5	uc007cje.2	Dbi
ENSMUST00000149628.1	chr1	-	120119751	120121014	120119751	120119751		uc287lfa.1	Dbi
ENSMUST00000132118.1	chr1	-	120113289	120121017	120116447	120120953	M0QWU8	uc287lew.1	Dbi
ENSMUST00000135937.1	chr1	-	120116009	120121047	120116009	120116009		uc287lez.1	Dbi
ENSMUST00000027634.12	chr1	-	120113279	120121078	120113459	120120953	Q548W7	uc007cjf.3	Dbi
ENSMUST00000055884.7	chr1	-	121509841	121528465	121510387	121528189	G3X9C6	uc011wqx.3	Htr5b
ENSMUST00000159359.1	chr1	+	125840002	125873173	125840002	125840002		uc287lio.1	Gpr39
ENSMUST00000027581.6	chr1	+	125676994	125873862	125677336	125872884	A0A0B4J1E4	uc007ckh.4	Gpr39
ENSMUST00000160736.1	chr1	-	125914318	125965200	125914318	125914318		uc287lir.1	Nckap5
ENSMUST00000094610.4	chr1	-	125914959	126023103	125940183	126023056	E2QRQ1	uc287lit.1	Nckap5
ENSMUST00000159934.1	chr1	-	126027876	126035125	126027876	126027876		uc287liv.1	Nckap5
ENSMUST00000057846.14	chr1	-	125914742	126448456	125914742	126448456	Q29SA9	uc287lis.1	Nckap5
ENSMUST00000162877.7	chr1	-	125913647	126492742	125915004	126448456	Q8C6S8	uc007ckl.2	Nckap5
ENSMUST00000161954.7	chr1	-	125913619	126492927	125914742	126448456	Q6NZK2	uc007ckk.2	Nckap5
ENSMUST00000162664.7	chr1	-	126525038	126738190	126525038	126525038		uc287lja.1	Nckap5
ENSMUST00000160693.1	chr1	-	126258400	126738202	126258400	126695754	E0CYQ5	uc287liy.1	Nckap5
ENSMUST00000162647.1	chr1	-	126527539	126830481	126527539	126527539		uc287ljb.1	Nckap5
ENSMUST00000094609.9	chr1	-	125913636	126830632	125915004	126695754	E9Q3G9	uc007ckn.2	Nckap5
ENSMUST00000112583.7	chr1	-	125913636	126830632	125914742	126695754	E9QAE1	uc007ckm.2	Nckap5
ENSMUST00000162646.7	chr1	-	126222626	126830799	126222626	126695754	E0CYS4	uc287lix.1	Nckap5
ENSMUST00000143389.1	chr1	-	127965130	127972958	127965130	127965130		uc287lkg.1	Zranb3
ENSMUST00000131732.1	chr1	-	127996852	128018693	127996852	127996852		uc287lkj.1	Zranb3
ENSMUST00000124876.1	chr1	-	128057855	128102454	128057855	128057855		uc287lkl.1	Zranb3
ENSMUST00000086614.11	chr1	-	127954183	128102462	127954966	128092003	Q6NZP1	uc007cld.3	Zranb3
ENSMUST00000127393.7	chr1	-	127996465	128102463	127996465	127996465		uc287lki.1	Zranb3
ENSMUST00000112538.3	chr1	-	127954669	128103001	127954966	128092003	Q6NZP1	uc007cle.3	Zranb3
ENSMUST00000097597.6	chr1	-	127987109	128103047	127987109	127987109		uc007clg.2	Zranb3
ENSMUST00000162067.1	chr1	-	128287571	128292264	128287571	128287571		uc287llj.1	Lct
ENSMUST00000073490.6	chr1	-	128284755	128328318	128285118	128328303	F8VPT3	uc007clm.2	Lct
ENSMUST00000188755.1	chr1	-	128341022	128343463	128341022	128341022		uc287lll.1	Mcm6
ENSMUST00000191454.1	chr1	-	128339467	128346042	128339467	128339467		uc287llk.1	Mcm6
ENSMUST00000190495.1	chr1	-	128331592	128359647	128333480	128359565	Q3ULG5	uc007clo.3	Mcm6
ENSMUST00000027601.10	chr1	-	128331589	128359664	128331934	128359565	Q542I2	uc007cln.3	Mcm6
ENSMUST00000187405.1	chr1	+	131929162	131930071	131929162	131929162		uc287lqb.1	Nucks1
ENSMUST00000189946.6	chr1	+	131910533	131932679	131910733	131931206	A0A087WRY3	uc007cnx.3	Nucks1
ENSMUST00000062264.7	chr1	+	131910555	131936321	131910733	131931206	Q80XU3	uc007cny.3	Nucks1
ENSMUST00000130836.7	chr1	+	134406002	134407594	134406002	134406002		uc287lwo.1	Cyb5r1
ENSMUST00000174315.7	chr1	+	134405994	134407602	134405994	134405994		uc287lwn.1	Cyb5r1
ENSMUST00000127412.8	chr1	+	134406312	134407667	134406312	134406940	G3UZ57	uc287lwr.1	Cyb5r1
ENSMUST00000186489.6	chr1	+	134405558	134407990	134405558	134405558		uc287lwl.1	Cyb5r1
ENSMUST00000172496.7	chr1	+	134406019	134408866	134406019	134406019		uc287lwq.1	Cyb5r1
ENSMUST00000173908.7	chr1	+	134406003	134409665	134406038	134409665	G3UZG6	uc287lwp.1	Cyb5r1
ENSMUST00000133686.7	chr1	+	134406027	134409999	134406027	134406027		uc007crw.2	Cyb5r1
ENSMUST00000172795.1	chr1	+	134406312	134410969	134406312	134407138	G3UXV8	uc287lws.1	Cyb5r1
ENSMUST00000154237.7	chr1	+	134405780	134411736	134406038	134408028	Q9DB73	uc287lwm.1	Cyb5r1
ENSMUST00000027726.13	chr1	+	134405780	134411740	134406038	134411079	Q9DB73	uc007cru.2	Cyb5r1
ENSMUST00000159487.1	chr1	-	135386392	135387559	135386392	135386392		uc287lzo.1	Ipo9
ENSMUST00000161750.7	chr1	-	135385808	135388549	135385808	135385808		uc287lzm.1	Ipo9
ENSMUST00000161934.1	chr1	-	135385120	135388594	135385406	135388594	F6TLX3	uc287lzl.1	Ipo9
ENSMUST00000162858.1	chr1	-	135386287	135388700	135386287	135386287		uc287lzn.1	Ipo9
ENSMUST00000159089.1	chr1	-	135388615	135389793	135388615	135388615		uc287lzp.1	Ipo9
ENSMUST00000161258.7	chr1	-	135389436	135403364	135389436	135389436		uc287lzq.1	Ipo9
ENSMUST00000159017.1	chr1	-	135394164	135403455	135394164	135394164		uc287lzr.1	Ipo9
ENSMUST00000161704.7	chr1	-	135406016	135407140	135406016	135406016		uc287lzt.1	Ipo9
ENSMUST00000161135.7	chr1	-	135406466	135420042	135406466	135406466		uc287lzu.1	Ipo9
ENSMUST00000159173.1	chr1	-	135408063	135430419	135427036	135430419	F6UT58	uc287lzv.1	Ipo9
ENSMUST00000161838.7	chr1	-	135402347	135430433	135427036	135430430	E0CY46	uc287lzs.1	Ipo9
ENSMUST00000161032.7	chr1	-	135384472	135430458	135391822	135430430	E0CXB2	uc287lzk.1	Ipo9
ENSMUST00000161189.7	chr1	-	135384472	135430491	135427036	135430430	E0CY46	uc007ctf.2	Ipo9
ENSMUST00000041023.13	chr1	-	135382311	135430499	135385366	135430430	E9QKZ2	uc007cte.2	Ipo9
ENSMUST00000187311.1	chr1	-	135452374	135453907	135452374	135452374		uc287lzz.1	Nav1
ENSMUST00000190735.1	chr1	-	135457781	135461189	135457781	135457781		uc287mab.1	Nav1
ENSMUST00000189252.1	chr1	-	135455315	135467673	135455315	135467673	A0A087WSM9	uc287maa.1	Nav1
ENSMUST00000189362.6	chr1	-	135457781	135510384	135457781	135457781		uc287mac.1	Nav1
ENSMUST00000190130.1	chr1	-	135458679	135510451	135458679	135458679		uc287mad.1	Nav1
ENSMUST00000040599.14	chr1	-	135434579	135585355	135441683	135585320	Q8CH77	uc287lzx.1	Nav1
ENSMUST00000067414.12	chr1	-	135434579	135585705	135441683	135585320	Q8CH77	uc033fll.2	Nav1
ENSMUST00000067468.5	chr1	+	135584772	135599948	135584772	135584772		uc007ctm.2	Gm4793
ENSMUST00000190298.7	chr1	-	135438847	135688105	135441683	135607871	Q8CH77	uc287lzy.2	Nav1
ENSMUST00000112103.1	chr1	-	135606446	135688105	135606446	135606446		uc007ctn.2	Nav1
ENSMUST00000136445.1	chr1	+	135767133	135768922	135767133	135767133		uc287mah.1	Phlda3
ENSMUST00000038945.5	chr1	+	135766118	135769136	135766448	135766826	Q9WV95	uc007ctq.3	Phlda3
ENSMUST00000185756.1	chr1	+	135830533	135832462	135830533	135830533		uc287map.1	Lad1
ENSMUST00000190773.6	chr1	+	135829994	135832707	135829994	135829994		uc287mao.1	Lad1
ENSMUST00000038760.9	chr1	+	135818597	135833342	135818978	135832317	P57016	uc007ctt.2	Lad1
ENSMUST00000191055.1	chr1	+	135836389	135839719	135836389	135836389		uc287mas.1	Tnnt2
ENSMUST00000186225.1	chr1	+	135836389	135844752	135836389	135836389		uc287mat.1	Tnnt2
ENSMUST00000190451.6	chr1	+	135836401	135848049	135840874	135848049	A0A087WQP1	uc287mau.1	Tnnt2
ENSMUST00000189826.6	chr1	+	135840698	135849459	135840874	135849459	A0A087WRX3	uc287maw.1	Tnnt2
ENSMUST00000188098.1	chr1	+	135849449	135849741	135849449	135849449		uc287mbd.1	Tnnt2
ENSMUST00000188028.6	chr1	+	135836353	135852260	135840874	135852072	Q6P3Z7	uc287maq.1	Tnnt2
ENSMUST00000178204.7	chr1	+	135836385	135852260	135840874	135852072	J3QQ13	uc287mar.1	Tnnt2
ENSMUST00000189732.6	chr1	+	135836409	135852260	135840874	135852072	P50752	uc287mav.1	Tnnt2
ENSMUST00000189355.6	chr1	+	135836412	135852260	135840874	135852072	P50752	uc057kgq.2	Tnnt2
ENSMUST00000112087.8	chr1	+	135840856	135852260	135840874	135852072	Q54AB6	uc287max.1	Tnnt2
ENSMUST00000027671.11	chr1	+	135840874	135852260	135840874	135852072	P50752	uc287may.1	Tnnt2
ENSMUST00000112085.8	chr1	+	135840874	135852260	135840874	135852072	K3W4R6	uc287maz.1	Tnnt2
ENSMUST00000112086.2	chr1	+	135840874	135852260	135840874	135852072	K3W4R7	uc287mba.1	Tnnt2
ENSMUST00000178854.7	chr1	+	135840874	135852260	135840874	135852072	P50752	uc287mbb.1	Tnnt2
ENSMUST00000179863.7	chr1	+	135840874	135852260	135840874	135852072	Q6P3Z7	uc287mbc.1	Tnnt2
ENSMUST00000153527.2	chr1	-	144001882	144004032	144002067	144004022	A0A087WRB0	uc287mir.1	Rgs2
ENSMUST00000134817.1	chr1	-	144002516	144004121	144002516	144002516		uc287mis.1	Rgs2
ENSMUST00000027606.3	chr1	-	144001679	144004135	144002947	144004118	A0A087WPY2	uc287miq.1	Rgs2
ENSMUST00000127206.7	chr1	-	143999337	144004161	144001679	144004118	O08849	uc007cxg.3	Rgs2
ENSMUST00000155438.1	chr1	-	149886183	149902199	149886183	149886183		uc287mkt.1	Pla2g4a
ENSMUST00000111926.8	chr1	-	149829635	149922439	149830060	149922252	Q9DBX5	uc056yeg.3	Pla2g4a
ENSMUST00000134676.1	chr1	-	149932574	149961255	149932574	149932574		uc287mkv.1	Pla2g4a
ENSMUST00000190507.1	chr1	-	149886143	149961258	149886143	149932658	A0A087WPN8	uc287mks.1	Pla2g4a
ENSMUST00000142040.1	chr1	-	149918876	149961284	149918876	149918876		uc287mku.1	Pla2g4a
ENSMUST00000070200.14	chr1	-	149829617	149961290	149830060	149932690	Q3UMQ1	uc007cxt.3	Pla2g4a
ENSMUST00000128433.7	chr1	-	151892902	151921227	151892902	151892902		uc287mof.1	1700025G04Rik
ENSMUST00000121533.2	chr1	-	151893236	152055292	151974440	152006638	A0A0A0MQF7	uc287mog.1	1700025G04Rik
ENSMUST00000187603.6	chr1	-	151852402	152089970	151893393	152006638	Q8K207	uc287moc.1	1700025G04Rik
ENSMUST00000044581.13	chr1	-	151884523	152090125	151893393	152006638	Q8K207	uc007cze.3	1700025G04Rik
ENSMUST00000161717.1	chr1	-	152370837	152372082	152370837	152370837		uc287moj.1	Tsen15
ENSMUST00000159270.1	chr1	-	152371211	152383745	152371211	152371211		uc287mol.1	Tsen15
ENSMUST00000159717.1	chr1	-	152371774	152384092	152371774	152371774		uc287mom.1	Tsen15
ENSMUST00000162371.1	chr1	-	152371204	152386592	152371240	152386584	E0CY96	uc287mok.1	Tsen15
ENSMUST00000188105.1	chr1	-	152384202	152386620	152384202	152384202		uc287moo.1	Tsen15
ENSMUST00000015124.14	chr1	-	152370734	152386682	152371262	152386584	G3X8S8	uc007czf.3	Tsen15
ENSMUST00000163027.1	chr1	-	152383344	152386688	152383344	152383344		uc287mon.1	Tsen15
ENSMUST00000127586.7	chr1	+	152399829	152509818	152400137	152504333	D6RCH2	uc287mop.1	Colgalt2
ENSMUST00000044311.8	chr1	+	152399829	152510695	152400137	152508788	Q6NVG7	uc007czg.3	Colgalt2
ENSMUST00000055322.5	chr1	-	155096360	155099636	155098503	155099430	Q3UJ54	uc007dax.3	Ier5
ENSMUST00000191769.1	chr1	+	155158798	155177959	155158798	155158798		uc287msl.1	Stx6
ENSMUST00000192091.1	chr1	+	155184309	155188338	155184309	155184309		uc287msn.1	Stx6
ENSMUST00000192519.5	chr1	+	155158770	155191521	155158770	155158770		uc287msk.1	Stx6
ENSMUST00000192311.1	chr1	+	155187825	155193762	155187825	155187825		uc287msp.1	Stx6
ENSMUST00000195302.5	chr1	+	155158747	155198255	155158892	155198213	Q9JKK1	uc007dbc.2	Stx6
ENSMUST00000193059.5	chr1	+	155158718	155201944	155158892	155193329	A0A0A6YXG0	uc287msj.1	Stx6
ENSMUST00000195693.5	chr1	+	155187381	155202022	155187381	155187381		uc287mso.1	Stx6
ENSMUST00000194158.1	chr1	+	155195020	155202247	155195020	155195020		uc287msr.1	Stx6
ENSMUST00000027743.12	chr1	+	155158714	155205659	155158892	155202016	Q9JKK1	uc007dbb.2	Stx6
ENSMUST00000192690.1	chr1	+	155191502	155208256	155191502	155207241	A0A0A6YW23	uc287msq.1	Stx6
ENSMUST00000190878.1	chr1	-	156685956	156698885	156685956	156685956		uc287mvx.1	Fam20b
ENSMUST00000188941.1	chr1	-	156698730	156703794	156698730	156698730		uc287mvy.1	Fam20b
ENSMUST00000147931.1	chr1	-	156701641	156716982	156701641	156701641		uc287mvz.1	Fam20b
ENSMUST00000122424.7	chr1	-	156678531	156719072	156681410	156706044	Q8VCS3	uc057kgz.2	Fam20b
ENSMUST00000086153.7	chr1	-	156678570	156719086	156681410	156706044	Q8VCS3	uc007dcp.2	Fam20b
ENSMUST00000121352.1	chr1	+	156793511	156793844	156793511	156793511		uc287mwa.1	Gm15428
ENSMUST00000189208.1	chr1	-	156808829	156813568	156808829	156808829		uc007dcs.3	Ralgps2
ENSMUST00000191503.1	chr1	-	156828497	156830847	156828497	156828497		uc287mwc.1	Ralgps2
ENSMUST00000185970.1	chr1	-	156828551	156832691	156828551	156828551		uc287mwd.1	Ralgps2
ENSMUST00000189648.1	chr1	-	156900597	156938781	156900597	156907695	A0A087WQA4	uc287mwj.1	Ralgps2
ENSMUST00000188656.6	chr1	-	156818895	156938818	156819794	156907695	A0A087WQU0	uc007dda.2	Ralgps2
ENSMUST00000190762.6	chr1	-	156887092	156939134	156887092	156907695	A0A087WPL3	uc287mwi.1	Ralgps2
ENSMUST00000171292.7	chr1	-	156807709	156939387	156809163	156907695	Q9ERD6	uc011wui.2	Ralgps2
ENSMUST00000063199.12	chr1	-	156808115	156939531	156809163	156907695	Q9ERD6	uc007dcw.3	Ralgps2
ENSMUST00000027886.13	chr1	-	156806759	156939543	156809163	156907695	Q9ERD6	uc007dcx.3	Ralgps2
ENSMUST00000189316.6	chr1	-	156816523	156939567	156817713	156907695	Q8C134	uc007dcz.3	Ralgps2
ENSMUST00000190648.6	chr1	-	156818876	156939593	156819794	156907695	A0A087WQ61	uc007ddb.3	Ralgps2
ENSMUST00000192343.5	chr1	-	156806759	156939599	156892988	156907695	A0A0A6YXI6	uc287mwb.1	Ralgps2
ENSMUST00000172057.7	chr1	-	156804165	156939602	156809163	156907695	Q9ERD6	uc011wuj.2	Ralgps2
ENSMUST00000191605.6	chr1	-	156808121	156939608	156809163	156907695	Q9ERD6	uc007dcu.3	Ralgps2
ENSMUST00000185198.6	chr1	-	156813080	156939626	156813381	156907695	Q9ERD6	uc007dcy.2	Ralgps2
ENSMUST00000194868.1	chr1	+	157412977	157413271	157412977	157412977		uc287mxb.1	2810025M15Rik
ENSMUST00000189791.1	chr1	+	157419901	157420152	157419901	157419901		uc287mxc.1	2810025M15Rik
